,_id,amenities
34562,18160399,Step-free access
34563,18160399,Wide entryway
34564,18173803,TV
34565,18173803,Wifi
34566,18173803,Air conditioning
34567,18173803,Pool
34568,18173803,Kitchen
34569,18173803,Free parking on premises
34570,18173803,Elevator
34571,18173803,Hot tub
34572,18173803,Heating
34573,18173803,Family/kid friendly
34574,18173803,Washer
34575,18173803,Dryer
34576,18173803,Smoke detector
34577,18173803,Safety card
34578,18173803,Fire extinguisher
34579,18173803,Essentials
34580,18173803,Hangers
34581,18173803,Hair dryer
34582,18173803,Iron
34583,18173803,Self check-in
34584,18173803,Smart lock
34585,18173803,Private entrance
34586,18173803,Long term stays allowed
34587,18204751,TV
34588,18204751,Wifi
34589,18204751,Air conditioning
34590,18204751,Kitchen
34591,18204751,Smoking allowed
34592,18204751,Heating
34593,18204751,Family/kid friendly
34594,18204751,Washer
34595,18204751,Dryer
34596,18204751,First aid kit
34597,18204751,Essentials
34598,18204751,Shampoo
34599,18204751,Lock on bedroom door
34600,18204751,Hangers
34601,18204751,Hair dryer
34602,18204751,Iron
34603,18204751,Laptop friendly workspace
34604,18091109,TV
34605,18091109,Wifi
34606,18091109,Air conditioning
34607,18091109,Elevator
34608,18091109,Smoke detector
34609,18091109,Carbon monoxide detector
34610,18091109,Fire extinguisher
34611,18091109,Essentials
34612,18091109,Shampoo
34613,18091109,Lock on bedroom door
34614,18091109,Hangers
34615,18091109,Hair dryer
34616,18091109,Iron
34617,18091109,Laptop friendly workspace
34618,18091109,Self check-in
34619,18091109,Keypad
34620,18091109,Hot water
34621,18091109,Bed linens
34622,18091109,Extra pillows and blankets
34623,180653,TV
34624,180653,Internet
34625,180653,Wifi
34626,180653,Air conditioning
34627,180653,Kitchen
34628,180653,Paid parking off premises
34629,180653,Pets live on this property
34630,180653,Cat(s)
34631,180653,Other pet(s)
34632,180653,Elevator
34633,180653,Buzzer/wireless intercom
34634,180653,Heating
34635,180653,Family/kid friendly
34636,180653,Washer
34637,180653,Dryer
34638,180653,Smoke detector
34639,180653,Carbon monoxide detector
34640,180653,First aid kit
34641,180653,Safety card
34642,180653,Fire extinguisher
34643,180653,Essentials
34644,180653,Shampoo
34645,180653,24-hour check-in
34646,180653,Hangers
34647,180653,Hair dryer
34648,180653,Iron
34649,180653,Laptop friendly workspace
34650,180653,Hot water
34651,180653,Bed linens
34652,180653,Extra pillows and blankets
34653,180653,Coffee maker
34654,180653,Refrigerator
34655,180653,Dishes and silverware
34656,180653,Cooking basics
34657,180653,Oven
34658,180653,Stove
34659,180653,Luggage dropoff allowed
34660,180653,Wide hallway clearance
34661,180653,Wide doorway
34662,180653,Well-lit path to entrance
34663,180653,Wide doorway
34664,180653,Wide clearance to bed
34665,180653,Step-free access
34666,180653,Wide doorway
34667,180653,Accessible-height toilet
34668,180653,Wide entryway
34669,180653,Host greets you
34670,180653,Handheld shower head
34671,18134389,Internet
34672,18134389,Wifi
34673,18134389,Kitchen
34674,18134389,Smoking allowed
34675,18134389,Free street parking
34676,18134389,Dryer
34677,18134389,Essentials
34678,18134389,Shampoo
34679,18134389,Lock on bedroom door
34680,18134389,Hangers
34681,18134389,Hair dryer
34682,18134389,Iron
34683,18134389,Laptop friendly workspace
34684,18134389,Pack ’n Play/travel crib
34685,18134389,Hot water
34686,18134389,Luggage dropoff allowed
34687,18134389,Long term stays allowed
34688,18134389,Host greets you
34689,18157368,Wifi
34690,18157368,Kitchen
34691,18157368,Paid parking off premises
34692,18157368,Smoking allowed
34693,18157368,Pets allowed
34694,18157368,Free street parking
34695,18157368,Heating
34696,18157368,Family/kid friendly
34697,18157368,Washer
34698,18157368,Essentials
34699,18157368,Shampoo
34700,18157368,Lock on bedroom door
34701,18157368,Hangers
34702,18157368,Hair dryer
34703,18157368,Iron
34704,18157368,Laptop friendly workspace
34705,18157368,Hot water
34706,18157368,Refrigerator
34707,18157368,Dishwasher
34708,18157368,Host greets you
34709,18082902,TV
34710,18082902,Wifi
34711,18082902,Kitchen
34712,18082902,Free street parking
34713,18082902,Heating
34714,18082902,Smoke detector
34715,18082902,Carbon monoxide detector
34716,18082902,Essentials
34717,18082902,Shampoo
34718,18082902,Hangers
34719,18082902,Hair dryer
34720,18082902,Iron
34721,18082902,Laptop friendly workspace
34722,18082902,translation missing: en.hosting_amenity_49
34723,18082902,translation missing: en.hosting_amenity_50
34724,18082902,Self check-in
34725,18082902,Lockbox
34726,18082902,Hot water
34727,18215903,TV
34728,18215903,Wifi
34729,18215903,Air conditioning
34730,18215903,Elevator
34731,18215903,Heating
34732,18215903,Washer
34733,18215903,Dryer
34734,18215903,Smoke detector
34735,18215903,Carbon monoxide detector
34736,18215903,First aid kit
34737,18215903,Fire extinguisher
34738,18215903,Essentials
34739,18215903,Shampoo
34740,18215903,Lock on bedroom door
34741,18215903,Hangers
34742,18215903,Hair dryer
34743,18215903,Iron
34744,18215903,translation missing: en.hosting_amenity_49
34745,18215903,translation missing: en.hosting_amenity_50
34746,18215903,Self check-in
34747,18215903,Keypad
34748,18215903,Hot water
34749,18215903,Refrigerator
34750,18215903,Dishes and silverware
34751,18215903,Stove
34752,18215903,Single level home
34753,18215903,Luggage dropoff allowed
34754,18215903,Long term stays allowed
34755,18215903,Ground floor access
34756,18215903,Wide hallway clearance
34757,18215903,Step-free access
34758,18215903,Wide doorway
34759,18215903,Well-lit path to entrance
34760,18215903,Step-free access
34761,18215903,Wide doorway
34762,18215903,Step-free access
34763,18215903,Step-free access
34764,18215903,Handheld shower head
34765,18122102,Wifi
34766,18122102,Kitchen
34767,18122102,Free parking on premises
34768,18122102,Family/kid friendly
34769,18122102,Washer
34770,18122102,Smoke detector
34771,18122102,First aid kit
34772,18122102,Safety card
34773,18122102,Fire extinguisher
34774,18122102,Essentials
34775,18122102,Shampoo
34776,18122102,Hangers
34777,18122102,Hair dryer
34778,18122102,Iron
34779,18122102,Laptop friendly workspace
34780,18122102,translation missing: en.hosting_amenity_50
34781,18122102,Self check-in
34782,18122102,Lockbox
34783,18122102,Private entrance
34784,18208738,TV
34785,18208738,Wifi
34786,18208738,Air conditioning
34787,18208738,Kitchen
34788,18208738,Heating
34789,18208738,Family/kid friendly
34790,18208738,Smoke detector
34791,18208738,Carbon monoxide detector
34792,18208738,First aid kit
34793,18208738,Fire extinguisher
34794,18208738,Essentials
34795,18208738,Shampoo
34796,18208738,Lock on bedroom door
34797,18208738,Hangers
34798,18208738,Hair dryer
34799,18208738,Iron
34800,18208738,Laptop friendly workspace
34801,18208738,Self check-in
34802,18208738,Lockbox
34803,18208738,Hot water
34804,18208738,Bed linens
34805,18208738,Extra pillows and blankets
34806,18208738,Microwave
34807,18208738,Coffee maker
34808,18208738,Refrigerator
34809,18208738,Dishes and silverware
34810,18208738,Cooking basics
34811,18208738,Oven
34812,18208738,Stove
34813,18208738,Luggage dropoff allowed
34814,18208738,Long term stays allowed
34815,18215925,TV
34816,18215925,Internet
34817,18215925,Wifi
34818,18215925,Air conditioning
34819,18215925,Kitchen
34820,18215925,Doorman
34821,18215925,Elevator
34822,18215925,Family/kid friendly
34823,18215925,Washer
34824,18215925,Smoke detector
34825,18215925,Essentials
34826,18215925,Shampoo
34827,18215925,Hangers
34828,18215925,Hair dryer
34829,18215925,Iron
34830,18215925,Laptop friendly workspace
34831,18215925,translation missing: en.hosting_amenity_50
34832,18215925,Self check-in
34833,18215925,Lockbox
34834,18196799,Wifi
34835,18196799,Air conditioning
34836,18196799,Kitchen
34837,18196799,Heating
34838,18196799,Washer
34839,18196799,Dryer
34840,18196799,Smoke detector
34841,18196799,Essentials
34842,18196799,Shampoo
34843,18196799,Hangers
34844,18196799,Hair dryer
34845,18196799,Laptop friendly workspace
34846,18196799,translation missing: en.hosting_amenity_50
34847,18220498,TV
34848,18220498,Wifi
34849,18220498,Kitchen
34850,18220498,Paid parking off premises
34851,18220498,Smoking allowed
34852,18220498,Washer
34853,18220498,Essentials
34854,18220498,Shampoo
34855,18220498,Hangers
34856,18220498,Hair dryer
34857,18220498,Iron
34858,18220498,Laptop friendly workspace
34859,18220498,translation missing: en.hosting_amenity_49
34860,18220498,Hot water
34861,18220498,Bed linens
34862,18220498,Extra pillows and blankets
34863,18220498,Patio or balcony
34864,18220498,Luggage dropoff allowed
34865,18220498,Long term stays allowed
34866,18220498,Host greets you
34867,18096846,Wifi
34868,18096846,Air conditioning
34869,18096846,Kitchen
34870,18096846,Washer
34871,18096846,Dryer
34872,18096846,Fire extinguisher
34873,18096846,Lock on bedroom door
34874,18096846,Hangers
34875,18096846,Laptop friendly workspace
34876,18096846,translation missing: en.hosting_amenity_49
34877,18096846,translation missing: en.hosting_amenity_50
34878,18096846,Microwave
34879,18096846,Refrigerator
34880,18096846,Stove
34881,18096846,Patio or balcony
34882,18096846,Host greets you
34883,182139,Internet
34884,182139,Wifi
34885,182139,Doorman
34886,182139,Pets live on this property
34887,182139,Dog(s)
34888,182139,Cat(s)
34889,182139,Elevator
34890,182139,Buzzer/wireless intercom
34891,182139,Family/kid friendly
34892,182139,Essentials
34893,182139,24-hour check-in
34894,182139,Hangers
34895,182139,Hair dryer
34896,182139,Laptop friendly workspace
34897,182139,Private living room
34898,182139,Baby bath
34899,182139,Microwave
34900,182139,Coffee maker
34901,182139,Dishes and silverware
34902,182139,Cooking basics
34903,182139,Host greets you
34904,18219254,Wifi
34905,18219254,Air conditioning
34906,18219254,Kitchen
34907,18219254,Smoking allowed
34908,18219254,Heating
34909,18219254,Essentials
34910,18219254,Shampoo
34911,18219254,Hair dryer
34912,18219254,Iron
34913,18219254,Laptop friendly workspace
34914,18219254,translation missing: en.hosting_amenity_50
34915,18219254,Hot water
34916,18219254,Bed linens
34917,18219254,Extra pillows and blankets
34918,18219254,Pocket wifi
34919,18219254,Refrigerator
34920,18219254,Dishes and silverware
34921,18219254,Host greets you
34922,18219254,Paid parking on premises
34923,18233584,TV
34924,18233584,Cable TV
34925,18233584,Internet
34926,18233584,Wifi
34927,18233584,Air conditioning
34928,18233584,Kitchen
34929,18233584,Doorman
34930,18233584,Elevator
34931,18233584,Buzzer/wireless intercom
34932,18233584,Family/kid friendly
34933,18233584,Washer
34934,18233584,Dryer
34935,18233584,Smoke detector
34936,18233584,Safety card
34937,18233584,Essentials
34938,18233584,Shampoo
34939,18233584,Lock on bedroom door
34940,18233584,Hangers
34941,18233584,Hair dryer
34942,18233584,Iron
34943,18233584,Laptop friendly workspace
34944,18233584,TV
34945,18233584,Outlet covers
34946,18233584,Bathtub
34947,18233584,High chair
34948,18233584,Children’s books and toys
34949,18233584,Babysitter recommendations
34950,18233584,Crib
34951,18233584,Room-darkening shades
34952,18233584,Bed linens
34953,18233584,Ethernet connection
34954,18233584,Microwave
34955,18233584,Coffee maker
34956,18233584,Refrigerator
34957,18233584,Dishes and silverware
34958,18233584,Cooking basics
34959,18233584,Stove
34960,18233584,Single level home
34961,18233584,Patio or balcony
34962,18233584,Long term stays allowed
34963,18233584,Step-free access
34964,18233584,Well-lit path to entrance
34965,18233584,Hot water kettle
34966,18233584,Air purifier
34967,18077770,TV
34968,18077770,Cable TV
34969,18077770,Internet
34970,18077770,Wifi
34971,18077770,Pool
34972,18077770,Kitchen
34973,18077770,Free parking on premises
34974,18077770,Family/kid friendly
34975,18077770,Washer
34976,18077770,Dryer
34977,18077770,Smoke detector
34978,18077770,Carbon monoxide detector
34979,18077770,Essentials
34980,18077770,Shampoo
34981,18077770,Hangers
34982,18077770,Hair dryer
34983,18077770,Iron
34984,18077770,Laptop friendly workspace
34985,18077770,translation missing: en.hosting_amenity_50
34986,18077770,Self check-in
34987,18077770,Lockbox
34988,18077770,Private entrance
34989,18077770,Hot water
34990,18077770,Long term stays allowed
34991,18083735,TV
34992,18083735,Wifi
34993,18083735,Air conditioning
34994,18083735,Kitchen
34995,18083735,Free parking on premises
34996,18083735,Heating
34997,18083735,Washer
34998,18083735,Smoke detector
34999,18083735,Carbon monoxide detector
35000,18083735,First aid kit
35001,18083735,Fire extinguisher
35002,18083735,Essentials
35003,18083735,Shampoo
35004,18083735,Hangers
35005,18083735,Hair dryer
35006,18083735,Iron
35007,18083735,Laptop friendly workspace
35008,18083735,translation missing: en.hosting_amenity_49
35009,18083735,translation missing: en.hosting_amenity_50
35010,18083735,Self check-in
35011,18083735,Lockbox
35012,18083735,Private entrance
35013,18083735,Hot water
35014,18083735,Bed linens
35015,18083735,Extra pillows and blankets
35016,18083735,Ethernet connection
35017,18083735,Microwave
35018,18083735,Coffee maker
35019,18083735,Refrigerator
35020,18083735,Dishes and silverware
35021,18083735,Cooking basics
35022,18083735,Stove
35023,18083735,BBQ grill
35024,18083735,Patio or balcony
35025,18083735,Garden or backyard
35026,18083735,Luggage dropoff allowed
35027,18083735,Cleaning before checkout
35028,18083735,Wide doorway
35029,18083735,Well-lit path to entrance
35030,18083735,Accessible-height bed
35031,18121163,TV
35032,18121163,Cable TV
35033,18121163,Wifi
35034,18121163,Kitchen
35035,18121163,Paid parking off premises
35036,18121163,Smoking allowed
35037,18121163,Free street parking
35038,18121163,Heating
35039,18121163,Family/kid friendly
35040,18121163,Washer
35041,18121163,Fire extinguisher
35042,18121163,Essentials
35043,18121163,Shampoo
35044,18121163,Hangers
35045,18121163,Hair dryer
35046,18121163,Iron
35047,18121163,Hot water
35048,18121163,Bed linens
35049,18121163,Extra pillows and blankets
35050,18121163,Microwave
35051,18121163,Coffee maker
35052,18121163,Refrigerator
35053,18121163,Dishes and silverware
35054,18121163,Cooking basics
35055,18121163,Oven
35056,18121163,Stove
35057,18121163,Patio or balcony
35058,18121163,Luggage dropoff allowed
35059,18121163,Long term stays allowed
35060,18121163,Host greets you
35061,18069657,TV
35062,18069657,Cable TV
35063,18069657,Wifi
35064,18069657,Kitchen
35065,18069657,Free street parking
35066,18069657,Heating
35067,18069657,Family/kid friendly
35068,18069657,Smoke detector
35069,18069657,First aid kit
35070,18069657,Fire extinguisher
35071,18069657,Essentials
35072,18069657,Shampoo
35073,18069657,Lock on bedroom door
35074,18069657,Hangers
35075,18069657,Hair dryer
35076,18069657,Iron
35077,18069657,Laptop friendly workspace
35078,18069657,Private living room
35079,18069657,Private entrance
35080,18069657,Bathtub
35081,18069657,High chair
35082,18069657,Crib
35083,18069657,Hot water
35084,18069657,Bed linens
35085,18069657,Extra pillows and blankets
35086,18069657,Microwave
35087,18069657,Coffee maker
35088,18069657,Refrigerator
35089,18069657,Dishwasher
35090,18069657,Dishes and silverware
35091,18069657,Cooking basics
35092,18069657,Stove
35093,18069657,Patio or balcony
35094,18069657,Long term stays allowed
35095,18069657,Cleaning before checkout
35096,18069657,Paid parking on premises
35097,18173787,Wifi
35098,18173787,Air conditioning
35099,18173787,Pets live on this property
35100,18173787,Free street parking
35101,18173787,Heating
35102,18173787,Smoke detector
35103,18173787,Carbon monoxide detector
